ORGID,ORGNAME,dianLevel,sales,DRUGSTORE_ID3,NODE_NAME3,address,Longitude,Latitude,isYibao,fraction,population,ranking,level,id
D017389,北京诚缘药店,C,3820.02,,,北京市丰台区富丰园小区32号楼底商北侧,116.284003,39.836642,False,10.630778538136772,175562,,3,0
D017391,北京芳雪天通大药房有限责任公司,B,16935.971,,,北京市昌平区东小口镇天通苑西苑三区26号楼10门,116.41093,40.075749,False,9.508588929607733,147449,,3,1
D017396,北京安平利医药有限公司,B,132.401,,,丰台区东铁匠营横七条13号,116.423308,39.854384,False,23.033059406323115,386151,,2,2
D017423,北京市鹿春堂药店,B,2812.319,,,市鹿春堂药店,116.435735,39.964553,False,15.472340342598345,257465,,3,3
D017441,北京市天弘济生大药房,A,18608.964,,,北京市海淀区中关村南大街48号-9平房,116.325295,39.944718,False,29.807625790210302,486661,,1,4
D017508,北京德信堂医药有限公司,C,7417.473,,,北京市昌平区东小口镇天通苑西苑三区36-4-101,116.41093,40.075749,False,9.106335985129348,147449,,3,5
D017558,北京博士安医药生物技术有限公司,B,9409.134,,,北京市海淀区清河小营东路7号院22号平房,116.349927,40.040946,False,18.383993068749767,301616,,2,6
D017564,北京兴事堂药店,B,5826.003,,,兴事堂药店,116.390842,39.870639,False,27.258727647325646,452977,,1,7
D017565,北京云海世纪同生堂药店,A,2372.575,,,北京市石景山区西井小区14号楼底商,116.196039,39.930897,False,12.413471419064226,206482,,3,8
D017596,北京市民众药店,C,1335.153,,,北京市昌平区昌平镇城角西路9号5号楼,116.222325,40.220067,False,9.92221896192853,165441,,3,9
D017629,北京双惠健祥大药房,B,7478.03,,,北京市朝阳区双桥中路（双桥影剧院）,116.591087,39.893978,False,9.557576191865726,154973,,3,10
D036256,北京同仁堂连锁药店有限责任公司垡头药店,B,0,W701927,北京同仁堂商业投资集团有限公司,北京市朝阳区垡头村,116.51506,39.860813,False,14.333821332625684,240366,,3,11
D036271,北京国大药房连锁有限公司蓝堡华贸连锁店,A,16886.367,W219036,北京国大药房连锁有限公司,北京市朝阳区西大望路3号蓝堡国际公寓S112号,116.476434,39.912083,True,22.316861698983452,362268,,2,12
D036446,北京嘉事堂药业股份有限公司嘉事堂惠康大药房,C,7891.553,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂惠康大药房),116.206882,39.980518,False,4.7957397163563105,74828,,4,13
D036456,北京嘉事堂药业股份有限公司北京小营药店,B,8159.297,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(小营药店),116.206882,39.980518,False,4.807054612085282,74828,,4,14
D036458,北京金象大药房医药连锁有限责任公司万泉河金象大药房,B,11643.449,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(万泉河金象大药房),116.367551,39.941209,False,35.24861554674444,582838,,1,15
D036464,北京永安堂医药连锁有限责任公司草桥药店,B,1583.568,W701458,北京亚泰永安医药股份有限公司,北京市丰台区花乡草桥东路甲28号草桥集贸市场内,116.361398,39.852334,False,15.510817273134196,258981,,3,16
D036470,北京医保全新大药房有限责任公司保福寺店,B,18207.705,C700296,北京医保全新大药房有限责任公司,北京市海淀区中关村甲334号楼76号底商,116.333656,39.983228,True,21.710891085013206,351170,,2,17
D036487,北京嘉事堂药业股份有限公司北京普惠桥药店,A,24280.815,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(普惠桥药店),116.206882,39.980518,False,5.4883520273877044,74828,,4,18
D036515,北京金象大药房医药连锁有限责任公司永安里金象大药房,B,4432.779,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(永安里金象大药房),116.447588,39.905722,False,23.65721349344899,393570,,2,19
D036520,北京金象大药房医药连锁有限责任公司东盛堂金象大药房,B,8749.933,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(东盛堂金象大药房),116.367551,39.941209,False,35.12633519002269,582838,,1,20
D036527,北京金象大药房医药连锁有限责任公司八里庄金象大药房,B,17598.446,W219032,北京金象大药房医药连锁有限责任公司,北京市朝阳区八里庄北里124号楼101号,116.496271,39.930188,False,16.05224044390254,256711,,3,21
D036530,仁和药房网（北京）医药科技有限公司第二十一药房,C,57279.168,W219051,仁和药房网（北京）医药科技有限公司,北京市丰台区大灰厂村464号,116.12094,39.851542,True,3.4958136401080244,18030,,4,22
D036541,北京普安法玛西医药有限公司大望路大药房,A,17536.523,D047005,北京普安法玛西医药有限公司,北京市朝阳区建国路93号院6-1-11号,116.472164,39.910106,False,21.257579846845925,344044,,2,23
D036572,北京医保全新大药房有限责任公司丰北路店,A,10939.646,C700296,北京医保全新大药房有限责任公司,北京市丰台区丰北路甲79号,116.293632,39.866507,False,14.7641090835657,239829,,3,24
D036573,北京普安法玛西医药有限公司双井大药房,A,28159.728,D047005,北京普安法玛西医药有限公司,北京市朝阳区广渠门外大街一号院9号楼商业6号,116.47638,39.893689,False,19.057963809419338,299630,,2,25
D036587,北京金象大药房连锁有限责任公司望京堂金象大药房,B,23642.092,W219032,北京金象大药房医药连锁有限责任公司,金象大药房连锁(望京堂金象大药房),116.37286,39.93181,False,23.430368077934506,376153,,2,26
D036596,北京嘉事堂药业股份有限公司北京八角北里药店,B,21434.605,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(八角北里药店),116.206882,39.980518,False,5.368070828284251,74828,,4,27
D036635,北京医保全新大药房有限责任公司京客隆店,A,8337.427,C700296,北京医保全新大药房有限责任公司,北京市朝阳区甜水园北里16号楼京客隆商厦内,116.478958,39.928654,False,17.832475384787745,293127,,2,28
D036644,北京医保全新大药房有限责任公司景泰东里药店,B,7308.86,C700296,北京医保全新大药房有限责任公司,医保全新大药房(景泰东里药店),116.467554,39.871642,False,21.55866837009888,356341,,2,29
D036699,北京金象大药房医药连锁有限责任公司宏旭路金象大药房,B,9391.89,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(宏旭路金象大药房),116.37286,39.93181,False,22.828152716444514,376153,,2,30
D036716,北京医保全新大药房有限责任公司宝雅店,B,18907.782,C700296,北京医保全新大药房有限责任公司,医保全新大药房(宝雅店),116.280257,39.953039,False,17.52684604193758,280511,,2,31
D036718,北京五洲全新医药有限公司光明楼医保全新大药房,C,9645.353,W219013,北京五洲全新医药有限公司,五洲全新(光明楼医保全新大药房),116.437798,39.886174,False,19.350017015975244,317648,,2,32
D036721,北京五洲全新医药有限公司南庆仁堂医保全新大药房,A,19849.262,W219013,北京五洲全新医药有限公司,五洲全新(南庆仁堂医保全新大药房),116.336149,39.897891,False,23.883232338635974,386435,,2,33
D036726,仁和药房网（北京）医药科技有限公司第八药房,A,62126.985,W219051,仁和药房网（北京）医药科技有限公司,北京市丰台区东大街8号,116.295301,39.863208,True,22.311644206953545,330120,,2,34
D036738,北京国大药房连锁有限公司定福庄连锁店,B,8570.957,W219036,北京国大药房连锁有限公司,北京市朝阳区三间房乡美然动力街区A3-9D幢4单元204室,116.558405,39.922246,False,13.707608881154293,223791,,3,35
D037473,仁和药房网（北京）医药科技有限公司第三十一药房,B,47570.041,W219051,仁和药房网（北京）医药科技有限公司,北京市通州区新华联家园小区7号楼311号,116.642476,39.892579,True,12.696009694402438,179190,,3,36
D037633,北京国大药房连锁有限公司陶然亭连锁店,B,12602.189,W219036,北京国大药房连锁有限公司,北京市西城区陶然亭路47号,116.37935,39.879009,True,28.934307835846887,476273,,1,37
D037635,北京同仁堂连锁药店有限责任公司新街口药店,A,5568.236,W701927,北京同仁堂商业投资集团有限公司,北京市西城区新街口南大街39号,116.372617,39.938934,True,31.205220414175745,519339,,1,38
D037636,北京国大药房连锁有限公司太月园连锁店,B,19481.905,W219036,北京国大药房连锁有限公司,北京市海淀区罗庄西里13号楼1层,116.345148,39.973996,True,31.144284116903645,508457,,1,39
D037653,北京同仁堂连锁药店有限责任公司牡丹园药店,A,12527.995,W701927,北京同仁堂商业投资集团有限公司,北京市海淀区花园路2号,116.367625,39.977454,True,29.871410861530816,492040,,1,40
D037669,北京同仁堂连锁药店有限责任公司北京站药店,A,5774.556,W701927,北京同仁堂商业投资集团有限公司,北京市东城区北京站西街1号楼,116.426207,39.905554,False,29.702294628261033,493990,,1,41
D037680,北京同仁堂连锁药店有限责任公司京北药店永泰小区店,B,17925.074,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(京北药店永泰小区店),116.366202,39.939669,False,35.514077823708625,582838,,1,42
D037683,北京同仁堂连锁药店有限责任公司宣武药店,A,8764.916,W701927,北京同仁堂商业投资集团有限公司,北京市西城区广安门内大街306号,116.359411,39.888969,True,36.245689358186794,601598,,1,43
D037691,北京医保全新大药房有限责任公司西翠路店,B,32137.677,C700296,北京医保全新大药房有限责任公司,医保全新大药房(西翠路店),116.28286,39.900462,True,18.290306468580763,283938,,2,44
D037699,北京永安堂医药连锁有限责任公司十条药店,A,16632.35,W701458,北京亚泰永安医药股份有限公司,北京市东城区东四十条28号,116.428467,39.933153,True,23.968107390048527,390138,,2,45
D037702,仁和药房网（北京）医药科技有限公司第十五药房,A,47981.339,W219051,仁和药房网（北京）医药科技有限公司,仁和药房网医药科技(第十五药房),116.317793,39.974104,False,33.18264575430483,522442,,1,46
D037741,北京同仁堂连锁药店有限责任公司北京同仁堂时珍药店,C,12623.316,W701927,北京同仁堂商业投资集团有限公司,北京市海淀区新科祥园4号楼1层03、04室,116.324197,39.983496,True,25.995874581662502,426983,,2,47
D037750,北京医保全新大药房有限责任公司会城门药店,B,25192.631,C700296,北京医保全新大药房有限责任公司,医保全新大药房(会城门药店),116.467554,39.871642,False,22.314438822866443,356341,,2,48
D037760,北京朝望金象大药房有限公司,B,13042.605,W219032,北京金象大药房医药连锁有限责任公司,北京市朝阳区望京东园513号楼1层21-22,116.482974,39.997431,False,10.638992213583434,169164,,3,49
D037762,北京国大药房连锁有限公司育芳园连锁店,B,0,W219036,北京国大药房连锁有限公司,北京市丰台区花乡育芳园22号,116.318058,39.851456,True,12.038833214563649,201881,,3,50
D037773,北京嘉事堂药业股份有限公司嘉事堂劲松药店,B,13385.006,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂劲松药店),116.206882,39.980518,False,5.0278937436622595,74828,,4,51
D037774,北京国大药房连锁有限公司翠微路连锁店,A,22018.107,W219036,北京国大药房连锁有限公司,北京市海淀区翠微路甲3号一层,116.301393,39.909271,False,27.164733645256604,439926,,1,52
D037796,北京医保全新大药房有限责任公司怡秀园药店,B,12912.96,C700296,北京医保全新大药房有限责任公司,医保全新大药房(怡秀园药店),116.467554,39.871642,False,21.795498353794972,356341,,2,53
D037826,北京永生堂医药连锁有限公司第二药店,C,3212.943,,,北京市房山区房山南大街26号,116.668945,39.906952,True,11.516260802399533,190841,,3,54
D037871,北京医保全新大药房有限责任公司安定门店,B,25286.433,C700296,北京医保全新大药房有限责任公司,北京市东城区安定门内大街96号,116.408706,39.946187,True,37.62860050238773,613080,,1,55
D037877,北京五洲全新医药有限公司骏景医保全新大药房,B,10854.767,W219013,北京五洲全新医药有限公司,五洲全新(骏景医保全新大药房),116.336149,39.897891,False,23.50312382804469,386435,,2,56
D037881,北京嘉事堂药业股份有限公司嘉事堂高家园药店,B,7158.93,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂高家园药店),116.206882,39.980518,False,4.764778974552027,74828,,4,57
D037884,北京同仁堂连锁药店有限责任公司苏州街药店,B,12399.005,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(苏州街药店),116.366202,39.939669,False,35.280545440065666,582838,,1,58
D040885,北京金象大药房医药连锁有限责任公司鲁谷金象大药房,A,34327.376,W219032,北京金象大药房医药连锁有限责任公司,北京市石景山区鲁谷路八厂宿舍楼底商,116.246361,39.90325,True,16.93250158077052,259617,,2,59
D040896,北京福仁堂医药经营部三分部,C,17779.002,,,北京市海淀区志新路10号,116.368057,39.993606,False,24.4332826538723,397126,,2,60
D040963,北京昌药医药连锁经营有限公司济善堂大药房,C,8244.278,,,北京市昌平区昌平镇东关路（北京手表厂单身公寓楼商业用房一层1号）,116.244599,40.226576,False,10.03225822595931,162390,,3,61
D040993,北京嘉事堂药业股份有限公司嘉事堂永安里利民药店,B,19599.786,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂永安里利民药店),116.206882,39.980518,False,5.290531142365855,74828,,4,62
D041008,北京嘉事堂药业股份有限公司北京百朗园药店,A,25777.735,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(百朗园药店),116.206882,39.980518,False,5.551612058292642,74828,,4,63
D041014,北京金象大药房医药连锁有限责任公司马各庄金象大药房,B,0,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(马各庄金象大药房),116.367551,39.941209,False,34.75656190087154,582838,,1,64
D041028,北京金象大药房医药连锁有限责任公司来广营金象大药房,B,0,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(来广营金象大药房),116.367551,39.941209,False,34.75656190087154,582838,,1,65
D041035,北京金象大药房医药连锁有限责任公司平房金象大药房,B,1991.358,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(平房金象大药房),116.367551,39.941209,False,34.8407169449773,582838,,1,66
D041055,北京金象大药房医药连锁有限责任公司科海金象大药房,C,10103.729,W219032,北京金象大药房医药连锁有限责任公司,北京市海淀区中关村大街18号中关村数字物流港地下一层,116.317257,39.983355,False,19.494677638722486,319749,,2,67
D041060,北京昌平医药药材总公司树仁草堂药店,C,9708.023,,,昌平医药药材总公司树仁草堂药店,116.238215,40.230056,False,11.2777779415411,182239,,3,68
D041073,北京嘉事堂药业股份有限公司嘉事堂呼家楼药店,B,15747.177,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂呼家楼药店),116.206882,39.980518,False,5.127719392636651,74828,,4,69
D041084,北京金象大药房医药连锁有限责任公司德康金象大药房,B,39376.314,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(德康金象大药房),116.367551,39.941209,False,36.42060997328858,582838,,1,70
D041091,北京金象大药房医药连锁有限责任公司华远金象大药房,B,9245.735,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(华远金象大药房),116.367551,39.941209,False,35.14728784603819,582838,,1,71
D041093,北京嘉事堂药业股份有限公司嘉事堂垡头药店,B,9431.075,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂垡头药店),116.206882,39.980518,False,4.860800113237127,74828,,4,72
D041098,北京金象大药房医药连锁有限责任公司月坛北街金象大药房,B,10827.414,W219032,北京金象大药房医药连锁有限责任公司,北京市西城区三里河东街9号,116.327847,39.931529,True,22.442343517011288,368666,,2,73
D041102,北京嘉事堂药业股份有限公司北京玉泉北路药店,B,2221.354,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(玉泉北路药店),116.206882,39.980518,False,4.556116380455164,74828,,4,74
D041114,北京金象大药房医药连锁有限责任公司展览路金象大药房,B,14708.736,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(展览路金象大药房),116.344513,39.919276,True,27.24291853673962,446417,,1,75
D041135,北京牡丹苑金象大药房,B,13680.582,W219032,北京金象大药房医药连锁有限责任公司,北京市丰台区方庄芳城园三区19号楼1层8号,116.433958,39.867377,True,17.135154087072483,277647,,2,76
D041140,北京金象大药房医药连锁有限责任公司北洼路金象大药房,B,10036.003,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(北洼路金象大药房),116.344513,39.919276,False,27.045448241740207,446417,,1,77
D041171,北京市宣内药品有限责任公司真武庙金象大药房,A,12295.564,W219032,北京金象大药房医药连锁有限责任公司,北京市西城区真武庙四条六里,116.349273,39.901877,True,28.35262690133055,466736,,1,78
D041177,北京金象大药房医药连锁有限责任公司东内金象大药房,B,14632.209,W219032,北京金象大药房医药连锁有限责任公司,北京市东城区东直门内北小街22号一层,116.425938,39.943062,False,32.302135484788536,531310,,1,79
D041190,北京同仁堂连锁药店有限责任公司望京药店,B,23407.433,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(望京药店),116.468942,39.985388,False,13.421017875032708,208471,,3,80
D041193,北京医保全新大药房有限责任公司花市店,B,13349.087,C700296,北京医保全新大药房有限责任公司,北京市东城区东花市北里西区13号楼1层,116.430704,39.897679,True,20.830217976591435,339845,,2,81
D041201,仁和药房网（北京）医药科技有限公司第二十七药房,B,54327.454,W219051,仁和药房网（北京）医药科技有限公司,北京市朝阳区百子湾16号百子园B区会所17号楼117号,116.485661,39.899877,False,17.681578535012434,258005,,2,82
D041208,北京金象大药房医药连锁有限责任公司定福庄金象大药房,B,15389.278,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(定福庄金象大药房),116.37286,39.93181,False,23.08160310138753,376153,,2,83
D041215,北京金象大药房医药连锁有限责任公司丰台云岗百货商场金象大药房,B,26638.241,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(丰台云岗百货商场金象大药房),116.367551,39.941209,False,35.88229737699128,582838,,1,84
D041244,北京同仁堂连锁药店有限责任公司华威药店,B,10314.956,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(华威药店),116.451086,39.87424,False,27.876717842506427,460159,,1,85
D041247,北京金象大药房医药连锁有限责任公司车道沟金象大药房,B,9760.634,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(车道沟金象大药房),116.367551,39.941209,False,35.16904754371937,582838,,1,86
D041250,北京金象大药房医药连锁有限责任公司草桥欣园金象大药房,B,11914.442,W219032,北京金象大药房医药连锁有限责任公司,北京市丰台区草桥欣园三区2号楼1S06号,116.356762,39.845502,False,14.55013313355912,235550,,3,87
D041271,北京金象大药房医药连锁有限责任公司洋桥茸芝金象大药房,B,10196.086,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(洋桥茸芝金象大药房),116.367551,39.941209,False,35.18744980100608,582838,,1,88
D041277,北京同仁堂连锁药店有限责任公司古城药店,A,6365.614,W701927,北京同仁堂商业投资集团有限公司,北京市石景山区古城南路32号,116.189388,39.911149,True,18.779729260353356,310409,,2,89
D041285,北京阜石路金象大药房有限责任公司,C,31153.833,W219032,北京金象大药房医药连锁有限责任公司,北京市海淀区四季青田村畅茜园景宜里1-8号,116.249857,39.929769,False,18.397335315494605,286430,,2,90
D041294,北京福仁堂医药经营部二分部,B,8750.393,,,北京市海淀区清河龙岗路12号清缘西里11号楼-1,116.351891,40.029442,False,18.356393122986265,301620,,2,91
D041310,北京嘉事堂药业股份有限公司北京长安街药店,B,9184.221,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(长安街药店),116.206882,39.980518,False,4.850368031583459,74828,,4,92
D041316,北京嘉事堂药业股份有限公司北京恩济庄药店,B,25891.533,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(恩济庄药店),116.206882,39.980518,False,5.556421176346325,74828,,4,93
D046933,北京养生堂魏公村店,B,0,C700533,北京养生堂药店有限公司,养生堂魏公村店,116.68107,39.865632,False,4.7589174168040715,79803,,4,94
D046977,嘉事堂药业股份有限公司北京阎村药店,B,10848.064,W703139,北京嘉事堂连锁药店有限责任公司,北京市房山区阎村镇大董村路口,116.06272,39.714887,True,2.705781673489613,37686,,4,95
D047089,北京同仁堂连锁药店有限责任公司三营门药店,B,5750.697,W701927,北京同仁堂商业投资集团有限公司,北京市丰台区南苑北里二区六号楼,116.401488,39.807609,True,11.248055261789185,184545,,3,96
D047168,北京嘉事堂药业股份有限公司十渡药店,B,10387.965,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(十渡药店),116.206882,39.980518,False,4.901238407182444,74828,,4,97
D047171,北京同仁堂连锁药店有限责任公司燕山药店,B,5785.828,W701927,北京同仁堂商业投资集团有限公司,北京市房山区燕山星城紫燕中路5号北侧,116.062822,39.711716,True,2.7821459080194093,42554,,4,98
D049623,北京市佳乐安泰医药有限公司,B,16695.017,,,北京市海淀区高粱桥路上园村3号,116.340704,39.954635,True,30.22444178976189,495007,,1,99
D049627,北京东盛百合药店,B,15090.92,,,北京市东城区民旺园30号-1,116.425951,39.952589,False,24.657029625826976,402783,,2,100
D049633,北京紫华曙光大药店有限公司,C,6283.386,,,北京市海淀区板井曙光花园乙18号楼115号,116.292998,39.942394,False,22.216440589017996,368098,,2,101
D049661,北京市康健堂医药有限公司,A,107837.918,,,北京市大兴区黄村镇清源西里1、2号楼底商,116.335631,39.743238,False,15.618031444466208,185480,,3,102
D070216,北京金象大药房医药连锁有限责任公司和平门金象大药房,A,13591.636,W219032,北京金象大药房医药连锁有限责任公司,北京市西城区北新华街29号楼一层103,116.383289,39.90374,True,25.98199289261856,426064,,2,103
D070219,北京金象大药房医药连锁有限责任公司地外金象大药房,A,12912.873,W219032,北京金象大药房医药连锁有限责任公司,北京市西城区地安门外大街139号,116.39614,39.93417,True,23.729283807799554,388769,,2,104
D070225,北京嘉事堂药业股份有限公司北京八角药店,B,12965.005,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(八角药店),116.206882,39.980518,False,5.010144447614304,74828,,4,105
D070226,北京嘉事堂药业股份有限公司北京鲁谷药店,B,18932.033,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(鲁谷药店),116.206882,39.980518,False,5.262311815069229,74828,,4,106
D070232,北京五洲全新医药有限公司沙子口医保全新大药房,C,7474.378,W219013,北京五洲全新医药有限公司,五洲全新(沙子口医保全新大药房),116.399812,39.865422,False,17.91121438761269,295059,,2,107
D070275,北京金象大药房医药连锁有限责任公司回龙观万润金象大药房,B,8584.025,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(回龙观万润金象大药房),116.367551,39.941209,False,35.11932389669547,582838,,1,108
D070296,北京聚善堂大药房有限公司,C,1166.569,,,北京市朝阳区白家庄北里5号楼一层-4号,116.461266,39.932346,False,12.937549505166826,216125,,3,109
D070358,北京安泰堂药品有限公司,B,8423.878,,,北京市海淀区清河朱房村北3号平房,116.327889,40.029414,False,19.859427551191093,327056,,2,110
D070367,北京百姓安康大药房,B,17962.206,,,北京市大兴区黄村镇西大街26号,116.333905,39.724884,True,9.425833291442595,145334,,3,111
D070368,北京宝记堂药店,C,0,,,北京市海淀区车公庄大街西路29号京颐商场二楼,116.315077,39.932752,False,19.25857899774288,322950,,2,112
D070374,北京本草堂医药经营部,C,7780.555,,,北京市海淀区阜成路40号2号楼1008室,116.298739,39.922409,False,28.168858773910475,466854,,1,113
D070382,北京诚泰堂药店,C,8245.036,,,诚泰堂药店,116.343116,39.989218,False,26.636113350944857,440822,,1,114
D070424,北京广德善大药房有限责任公司,B,9267.375,,,北京市海淀区北洼路西里24号,116.302614,39.934586,False,19.56369151238209,321499,,2,115
D070443,北京和寿春大药房有限公司,A,14709.717,,,北京市朝阳区白家庄路8号,116.454784,39.925827,True,25.11369285754684,410711,,2,116
D070473,北京佳益堂大药房,C,5499.727,,,佳益堂大药房,116.287298,39.9669,False,13.594694536106946,224074,,3,117
D070495,北京金药堂医药有限公司,C,3191.486,,,北京市西城区车公庄大街甲五号1层,116.350203,39.932769,False,24.38231508329542,406609,,2,118
D070506,北京君安堂大药房,C,1244.834,,,北京市丰台区角门路2号院,116.377835,39.845198,False,19.90292722424471,332873,,2,119
D070523,北京康之路医药有限责任公司,B,11248.603,,,北京市海淀区上地东里四区1号楼甲3号,116.312466,40.032344,False,14.901262573942457,241910,,3,120
D070530,北京良乡仁德益药店有限公司,B,6510.578,,,良乡仁德益药店,116.071905,39.646961,False,2.2179316212279487,32579,,4,121
D070551,北京千鹤堂大药房有限责任公司,B,2493.986,,,北京市海淀区骚子营200号,116.284466,40.00728,False,12.230339888814653,203325,,3,122
D070608,北京市仁生药店,B,907.704,,,北京市海淀区中关村南一条甲1号2号楼106室,116.331524,39.980932,False,20.97979082720688,351170,,2,123
D070622,北京寿春堂药店,A,15517.589,,,寿春堂药店,116.457393,39.988501,False,15.47918614512312,248576,,3,124
D070656,北京欣隆福医药销售有限公司,B,9940.559,,,北京市东城区美术馆东街7号,116.410566,39.926514,False,33.569533364813424,555888,,1,125
D070682,北京益人堂医药有限责任公司,B,3068.946,,,北京市丰台区望园西里10号楼一层,116.286935,39.866105,False,13.049848024207098,216660,,3,126
D070688,北京友谊仁博大药房有限责任公司,A,29218.369,,,北京市西城区东经路6号,116.393999,39.884452,False,21.647434553880583,342303,,2,127
D070691,北京元康堂大药房有限公司,A,6064.93,,,北京市朝阳区西大望路19号金港国际花园1幢乙单元102室,116.47808,39.897898,False,15.641998089971766,258005,,3,128
D071199,北京济仁康大药房有限责任公司,B,6857.556,,,北京市海淀区苏州街12号西屋国际公寓C座S-104,116.306649,39.980459,False,17.82181683063664,293997,,2,129
D071220,北京立水桥仁德药店,B,3752.836,,,北京市朝阳区立清路6号院4号楼2层11N-F2-16、11N-F1-18,116.409571,40.047801,False,10.237460388725374,169014,,3,130
D071225,北京龙鑫堂大药房,C,2735.784,,,北京市大兴区清源西里七中商业楼1幢1-3 1-7,116.33904,39.744541,False,10.374512618178388,172033,,3,131
D071257,北京市汇仁堂荣丰药店有限责任公司,B,13576.641,,,北京市西城区广安门外大街305号八区15、16、17号楼商业102室,116.336568,39.893244,True,35.188027399253286,580452,,1,132
D071279,北京万年康大药房,A,5068.942,,,万年康大药房,116.316464,39.850605,False,12.253047352644064,201881,,3,133
D071282,北京旺和堂药店,A,8117.811,,,北京市丰台区新华街七里十号楼一层,116.286152,39.842392,False,17.420669509955935,286377,,2,134
D071292,北京新街口西里药店,B,9872.49,,,新街口西里药店,116.36685,39.945617,False,35.17377459260435,582838,,1,135
D071331,北京永兴堂药店,B,3024.14,,,北京市大兴区黄村镇滨河西里1幢1层102,116.338402,39.750917,False,7.780484191937211,128329,,4,136
D071422,北京倚林萃草大药房有限公司,B,12995.663,,,北京市朝阳区林萃路9号院3号楼1层06号,116.37342,40.01741,False,9.864697379355361,156213,,3,137
D071424,北京益延堂大药房有限责任公司分店,C,7606.225,,,北京市朝阳区石佛营西里12号楼B座一层,116.49989,39.932058,False,12.949688940129839,211765,,3,138
D072257,北京嘉致堂医药有限公司,C,8277.08,,,北京市丰台区镇国寺北街4号院13号楼一层1-2号,116.364623,39.844655,True,17.32620250316621,284680,,2,139
D075596,北京福庆余堂大药房有限责任公司,C,0,,,北京市朝阳区孙河乡沙子营村17号,116.468926,40.079188,False,2.9009818625273196,48647,,4,140
D075720,北京创世兴和堂医药有限责任公司,B,31192.693,,,北京市平谷区平谷镇新平北路30号院6号楼商业5、商业6,117.122521,40.145246,False,9.964024072965094,144983,,3,141
D075728,北京市博龙堂医药有限责任公司,B,1252.116,,,北京市西城区椿树园2号楼1层,116.377399,39.894921,False,31.217761936136384,522608,,1,142
D075754,北京百草厅药品有限公司,C,1679.561,,,北京市昌平区东小口镇魏窑村10号,116.386678,40.08628,False,5.458490650513788,90344,,4,143
D075760,北京欣仁乐医药有限责任公司,B,5823.571,,,北京市西城区永安路22号,116.395979,39.886241,False,20.658767394316435,342303,,2,144
D081920,北京安济堂医药有限公司,C,2643.29,,,北京市昌平区昌平镇政府街西路17-3号、17-4号,116.221766,40.221402,False,10.433218790378026,173083,,3,145
D081930,北京济世安康医药科技有限责任公司,C,6488.824,,,济世安康医药科技,116.270745,39.894124,False,20.893749040152375,345772,,2,146
D081933,北京景弘康泰海馨大药房有限公司,B,16476.396,,,北京市海淀区海淀南路26-1号,116.308783,39.975517,False,24.873071603268155,405424,,2,147
D081944,北京瑞宏堂大药房,C,5752.866,,,瑞宏堂大药房,116.275373,39.871217,False,19.199593479139452,317884,,2,148
D081948,北京市同德祥大药房有限责任公司,C,3131.609,,,北京市崇文区崇文门西大街4号楼8门首层,116.415544,39.900439,False,21.08510366711611,351360,,2,149
